train_number,train_type,from_station,to_station,from_time,to_time,day,block_section_km,from_dt,to_dt,occupancy_duration_mins
96229,Local-M,VK,KJMG,00:30:00,00:33:00,1.0,1.8039176035731728,1900-01-01 00:30:00,1900-01-01 00:33:00,3.0
96229,Local-M,KJMG,BND,00:33:00,00:36:00,1.0,1.8158794735791883,1900-01-01 00:33:00,1900-01-01 00:36:00,3.0
96229,Local-M,BND,NHU,00:36:00,00:39:00,1.0,1.7202129703797415,1900-01-01 00:36:00,1900-01-01 00:39:00,3.0
96229,Local-M,NHU,MLND,00:39:00,00:42:00,1.0,2.244237224391905,1900-01-01 00:39:00,1900-01-01 00:42:00,3.0
96229,Local-M,MLND,TNA,00:42:00,00:47:00,1.0,2.447293834913083,1900-01-01 00:42:00,1900-01-01 00:47:00,5.0
96229,Local-M,TNA,KLVA,00:47:00,00:52:00,1.0,2.600295463792782,1900-01-01 00:47:00,1900-01-01 00:52:00,5.0
96229,Local-M,KLVA,MBQ,00:52:00,00:58:00,1.0,2.7662356287588663,1900-01-01 00:52:00,1900-01-01 00:58:00,6.0
96229,Local-M,MBQ,DIVA,00:58:00,01:02:00,1.0,1.9685697337077408,1900-01-01 00:58:00,1900-01-01 01:02:00,4.0
96229,Local-M,DIVA,KOPR,01:02:00,01:07:00,1.0,4.555570225653277,1900-01-01 01:02:00,1900-01-01 01:07:00,5.0
96229,Local-M,KOPR,DI,01:07:00,01:10:00,1.0,1.220182846316476,1900-01-01 01:07:00,1900-01-01 01:10:00,3.0
96229,Local-M,DI,THK,01:10:00,01:13:00,1.0,1.4090482190996862,1900-01-01 01:10:00,1900-01-01 01:13:00,3.0
96229,Local-M,THK,KYN,01:13:00,01:19:00,1.0,3.510173529632634,1900-01-01 01:13:00,1900-01-01 01:19:00,6.0
96229,Local-M,KYN,VLDI,01:19:00,01:23:00,1.0,2.117105084953203,1900-01-01 01:19:00,1900-01-01 01:23:00,4.0
96229,Local-M,VLDI,ULNR,01:23:00,01:26:00,1.0,1.947288606585701,1900-01-01 01:23:00,1900-01-01 01:26:00,3.0
96229,Local-M,ULNR,ABH,01:26:00,01:30:00,1.0,2.3991518728163377,1900-01-01 01:26:00,1900-01-01 01:30:00,4.0
96229,Local-M,ABH,BUD,01:30:00,01:39:00,1.0,7.51269482767948,1900-01-01 01:30:00,1900-01-01 01:39:00,9.0
96229,Local-M,MSD,SNRD,23:54:00,23:56:00,1.0,1.110581263318117,1900-01-01 23:54:00,1900-01-01 23:56:00,2.0
96229,Local-M,SNRD,BY,23:56:00,23:59:00,1.0,1.7663622536714676,1900-01-01 23:56:00,1900-01-01 23:59:00,3.0
96230,Local-M,DI,KOPR,00:01:00,00:04:00,1.0,1.220182846316476,1900-01-01 00:01:00,1900-01-01 00:04:00,3.0
96230,Local-M,KOPR,DIVA,00:04:00,00:09:00,1.0,4.555570225653277,1900-01-01 00:04:00,1900-01-01 00:09:00,5.0
96230,Local-M,DIVA,MBQ,00:09:00,00:13:00,1.0,1.9685697337077408,1900-01-01 00:09:00,1900-01-01 00:13:00,4.0
96230,Local-M,MBQ,KLVA,00:13:00,00:19:00,1.0,2.7662356287588663,1900-01-01 00:13:00,1900-01-01 00:19:00,6.0
96230,Local-M,KLVA,TNA,00:19:00,00:24:00,1.0,2.600295463792782,1900-01-01 00:19:00,1900-01-01 00:24:00,5.0
96230,Local-M,TNA,MLND,00:24:00,00:28:00,1.0,2.447293834913083,1900-01-01 00:24:00,1900-01-01 00:28:00,4.0
96230,Local-M,MLND,NHU,00:28:00,00:31:00,1.0,2.244237224391905,1900-01-01 00:28:00,1900-01-01 00:31:00,3.0
96230,Local-M,NHU,BND,00:31:00,00:34:00,1.0,1.7202129703797415,1900-01-01 00:31:00,1900-01-01 00:34:00,3.0
96230,Local-M,BND,KJMG,00:34:00,00:37:00,1.0,1.8158794735791883,1900-01-01 00:34:00,1900-01-01 00:37:00,3.0
96230,Local-M,KJMG,VK,00:37:00,00:40:00,1.0,1.8039176035731728,1900-01-01 00:37:00,1900-01-01 00:40:00,3.0
96230,Local-M,VK,GC,00:40:00,00:45:00,1.0,3.5547276053598265,1900-01-01 00:40:00,1900-01-01 00:45:00,5.0
96230,Local-M,GC,VVH,00:45:00,00:48:00,1.0,1.4132065763454242,1900-01-01 00:45:00,1900-01-01 00:48:00,3.0
96230,Local-M,SIN,MTN,00:55:00,00:59:00,1.0,2.726147678107638,1900-01-01 00:55:00,1900-01-01 00:59:00,4.0
96230,Local-M,PR,CRD,01:04:00,01:07:00,1.0,1.7806676580068437,1900-01-01 01:04:00,1900-01-01 01:07:00,3.0
96230,Local-M,CRD,CHG,01:07:00,01:09:00,1.0,0.7684681452333291,1900-01-01 01:07:00,1900-01-01 01:09:00,2.0
96230,Local-M,CHG,BY,01:09:00,01:11:00,1.0,1.095585433300205,1900-01-01 01:09:00,1900-01-01 01:11:00,2.0
96230,Local-M,BY,SNRD,01:11:00,01:14:00,1.0,1.7663622536714676,1900-01-01 01:11:00,1900-01-01 01:14:00,3.0
96230,Local-M,SNRD,MSD,01:14:00,01:17:00,1.0,1.110581263318117,1900-01-01 01:14:00,1900-01-01 01:17:00,3.0
96230,Local-M,BUD,ABH,23:29:00,23:37:00,1.0,7.51269482767948,1900-01-01 23:29:00,1900-01-01 23:37:00,8.0
96230,Local-M,ABH,ULNR,23:37:00,23:41:00,1.0,2.3991518728163377,1900-01-01 23:37:00,1900-01-01 23:41:00,4.0
96230,Local-M,ULNR,VLDI,23:41:00,23:44:00,1.0,1.947288606585701,1900-01-01 23:41:00,1900-01-01 23:44:00,3.0
96230,Local-M,VLDI,KYN,23:44:00,23:52:00,1.0,2.117105084953203,1900-01-01 23:44:00,1900-01-01 23:52:00,8.0
96230,Local-M,KYN,THK,23:52:00,23:58:00,1.0,3.510173529632634,1900-01-01 23:52:00,1900-01-01 23:58:00,6.0
96301,Local-M,MSD,SNRD,00:05:00,00:07:00,1.0,1.110581263318117,1900-01-01 00:05:00,1900-01-01 00:07:00,2.0
96301,Local-M,SNRD,BY,00:07:00,00:10:00,1.0,1.7663622536714676,1900-01-01 00:07:00,1900-01-01 00:10:00,3.0
96301,Local-M,BY,CHG,00:10:00,00:12:00,1.0,1.095585433300205,1900-01-01 00:10:00,1900-01-01 00:12:00,2.0
96301,Local-M,CHG,CRD,00:12:00,00:14:00,1.0,0.7684681452333291,1900-01-01 00:12:00,1900-01-01 00:14:00,2.0
96301,Local-M,CRD,PR,00:14:00,00:17:00,1.0,1.7806676580068437,1900-01-01 00:14:00,1900-01-01 00:17:00,3.0
96301,Local-M,MTN,SIN,00:23:00,00:26:00,1.0,2.726147678107638,1900-01-01 00:23:00,1900-01-01 00:26:00,3.0
96301,Local-M,VVH,GC,00:33:00,00:36:00,1.0,1.4132065763454242,1900-01-01 00:33:00,1900-01-01 00:36:00,3.0
96301,Local-M,GC,VK,00:36:00,00:40:00,1.0,3.5547276053598265,1900-01-01 00:36:00,1900-01-01 00:40:00,4.0
96301,Local-M,VK,KJMG,00:40:00,00:43:00,1.0,1.8039176035731728,1900-01-01 00:40:00,1900-01-01 00:43:00,3.0
96301,Local-M,KJMG,BND,00:43:00,00:46:00,1.0,1.8158794735791883,1900-01-01 00:43:00,1900-01-01 00:46:00,3.0
96301,Local-M,BND,NHU,00:46:00,00:49:00,1.0,1.7202129703797415,1900-01-01 00:46:00,1900-01-01 00:49:00,3.0
96301,Local-M,NHU,MLND,00:49:00,00:52:00,1.0,2.244237224391905,1900-01-01 00:49:00,1900-01-01 00:52:00,3.0
96301,Local-M,MLND,TNA,00:52:00,00:56:00,1.0,2.447293834913083,1900-01-01 00:52:00,1900-01-01 00:56:00,4.0
96301,Local-M,TNA,KLVA,00:56:00,01:01:00,1.0,2.600295463792782,1900-01-01 00:56:00,1900-01-01 01:01:00,5.0
96301,Local-M,KLVA,MBQ,01:01:00,01:07:00,1.0,2.7662356287588663,1900-01-01 01:01:00,1900-01-01 01:07:00,6.0
96301,Local-M,MBQ,DIVA,01:07:00,01:11:00,1.0,1.9685697337077408,1900-01-01 01:07:00,1900-01-01 01:11:00,4.0
96301,Local-M,DIVA,KOPR,01:11:00,01:16:00,1.0,4.555570225653277,1900-01-01 01:11:00,1900-01-01 01:16:00,5.0
96301,Local-M,KOPR,DI,01:16:00,01:20:00,1.0,1.220182846316476,1900-01-01 01:16:00,1900-01-01 01:20:00,4.0
96301,Local-M,DI,THK,01:20:00,01:24:00,1.0,1.4090482190996862,1900-01-01 01:20:00,1900-01-01 01:24:00,4.0
96301,Local-M,THK,KYN,01:24:00,01:30:00,1.0,3.510173529632634,1900-01-01 01:24:00,1900-01-01 01:30:00,6.0
96301,Local-M,KYN,VLDI,01:30:00,01:35:00,1.0,2.117105084953203,1900-01-01 01:30:00,1900-01-01 01:35:00,5.0
96301,Local-M,VLDI,ULNR,01:35:00,01:38:00,1.0,1.947288606585701,1900-01-01 01:35:00,1900-01-01 01:38:00,3.0
96301,Local-M,ULNR,ABH,01:38:00,01:46:00,1.0,2.3991518728163377,1900-01-01 01:38:00,1900-01-01 01:46:00,8.0
96302,Local-M,ABH,ULNR,03:43:00,03:48:00,1.0,2.3991518728163377,1900-01-01 03:43:00,1900-01-01 03:48:00,5.0
96302,Local-M,ULNR,VLDI,03:48:00,03:51:00,1.0,1.947288606585701,1900-01-01 03:48:00,1900-01-01 03:51:00,3.0
96302,Local-M,VLDI,KYN,03:51:00,03:57:00,1.0,2.117105084953203,1900-01-01 03:51:00,1900-01-01 03:57:00,6.0
96302,Local-M,KYN,THK,03:57:00,04:02:00,1.0,3.510173529632634,1900-01-01 03:57:00,1900-01-01 04:02:00,5.0
96302,Local-M,THK,DI,04:02:00,04:05:00,1.0,1.4090482190996862,1900-01-01 04:02:00,1900-01-01 04:05:00,3.0
96302,Local-M,DI,KOPR,04:05:00,04:08:00,1.0,1.220182846316476,1900-01-01 04:05:00,1900-01-01 04:08:00,3.0
96302,Local-M,KOPR,DIVA,04:08:00,04:13:00,1.0,4.555570225653277,1900-01-01 04:08:00,1900-01-01 04:13:00,5.0
96302,Local-M,DIVA,MBQ,04:13:00,04:17:00,1.0,1.9685697337077408,1900-01-01 04:13:00,1900-01-01 04:17:00,4.0
96302,Local-M,MBQ,KLVA,04:17:00,04:23:00,1.0,2.7662356287588663,1900-01-01 04:17:00,1900-01-01 04:23:00,6.0
96302,Local-M,KLVA,TNA,04:23:00,04:28:00,1.0,2.600295463792782,1900-01-01 04:23:00,1900-01-01 04:28:00,5.0
96302,Local-M,TNA,MLND,04:28:00,04:32:00,1.0,2.447293834913083,1900-01-01 04:28:00,1900-01-01 04:32:00,4.0
96302,Local-M,MLND,NHU,04:32:00,04:35:00,1.0,2.244237224391905,1900-01-01 04:32:00,1900-01-01 04:35:00,3.0
96302,Local-M,NHU,BND,04:35:00,04:38:00,1.0,1.7202129703797415,1900-01-01 04:35:00,1900-01-01 04:38:00,3.0
96302,Local-M,BND,KJMG,04:38:00,04:41:00,1.0,1.8158794735791883,1900-01-01 04:38:00,1900-01-01 04:41:00,3.0
96302,Local-M,KJMG,VK,04:41:00,04:44:00,1.0,1.8039176035731728,1900-01-01 04:41:00,1900-01-01 04:44:00,3.0
96302,Local-M,VK,GC,04:44:00,04:48:00,1.0,3.5547276053598265,1900-01-01 04:44:00,1900-01-01 04:48:00,4.0
96302,Local-M,GC,VVH,04:48:00,04:51:00,1.0,1.4132065763454242,1900-01-01 04:48:00,1900-01-01 04:51:00,3.0
96302,Local-M,SIN,MTN,04:58:00,05:01:00,1.0,2.726147678107638,1900-01-01 04:58:00,1900-01-01 05:01:00,3.0
96302,Local-M,PR,CRD,05:08:00,05:11:00,1.0,1.7806676580068437,1900-01-01 05:08:00,1900-01-01 05:11:00,3.0
96302,Local-M,CRD,CHG,05:11:00,05:13:00,1.0,0.7684681452333291,1900-01-01 05:11:00,1900-01-01 05:13:00,2.0
96302,Local-M,CHG,BY,05:13:00,05:15:00,1.0,1.095585433300205,1900-01-01 05:13:00,1900-01-01 05:15:00,2.0
96302,Local-M,BY,SNRD,05:15:00,05:18:00,1.0,1.7663622536714676,1900-01-01 05:15:00,1900-01-01 05:18:00,3.0
96302,Local-M,SNRD,MSD,05:18:00,05:21:00,1.0,1.110581263318117,1900-01-01 05:18:00,1900-01-01 05:21:00,3.0
96303,Local-M,MSD,SNRD,05:19:00,05:21:00,1.0,1.110581263318117,1900-01-01 05:19:00,1900-01-01 05:21:00,2.0
96303,Local-M,SNRD,BY,05:21:00,05:24:00,1.0,1.7663622536714676,1900-01-01 05:21:00,1900-01-01 05:24:00,3.0
96303,Local-M,BY,CHG,05:24:00,05:26:00,1.0,1.095585433300205,1900-01-01 05:24:00,1900-01-01 05:26:00,2.0
96303,Local-M,CHG,CRD,05:26:00,05:28:00,1.0,0.7684681452333291,1900-01-01 05:26:00,1900-01-01 05:28:00,2.0
96303,Local-M,CRD,PR,05:28:00,05:31:00,1.0,1.7806676580068437,1900-01-01 05:28:00,1900-01-01 05:31:00,3.0
96303,Local-M,MTN,SIN,05:37:00,05:40:00,1.0,2.726147678107638,1900-01-01 05:37:00,1900-01-01 05:40:00,3.0
96303,Local-M,VVH,GC,05:47:00,05:50:00,1.0,1.4132065763454242,1900-01-01 05:47:00,1900-01-01 05:50:00,3.0
96303,Local-M,GC,VK,05:50:00,05:54:00,1.0,3.5547276053598265,1900-01-01 05:50:00,1900-01-01 05:54:00,4.0
96303,Local-M,VK,KJMG,05:54:00,05:57:00,1.0,1.8039176035731728,1900-01-01 05:54:00,1900-01-01 05:57:00,3.0
96303,Local-M,KJMG,BND,05:57:00,06:00:00,1.0,1.8158794735791883,1900-01-01 05:57:00,1900-01-01 06:00:00,3.0
96303,Local-M,BND,NHU,06:00:00,06:03:00,1.0,1.7202129703797415,1900-01-01 06:00:00,1900-01-01 06:03:00,3.0
96303,Local-M,NHU,MLND,06:03:00,06:06:00,1.0,2.244237224391905,1900-01-01 06:03:00,1900-01-01 06:06:00,3.0
96303,Local-M,MLND,TNA,06:06:00,06:11:00,1.0,2.447293834913083,1900-01-01 06:06:00,1900-01-01 06:11:00,5.0
96303,Local-M,TNA,KLVA,06:11:00,06:16:00,1.0,2.600295463792782,1900-01-01 06:11:00,1900-01-01 06:16:00,5.0
96303,Local-M,KLVA,MBQ,06:16:00,06:22:00,1.0,2.7662356287588663,1900-01-01 06:16:00,1900-01-01 06:22:00,6.0
96303,Local-M,MBQ,DIVA,06:22:00,06:26:00,1.0,1.9685697337077408,1900-01-01 06:22:00,1900-01-01 06:26:00,4.0
96303,Local-M,DIVA,KOPR,06:26:00,06:31:00,1.0,4.555570225653277,1900-01-01 06:26:00,1900-01-01 06:31:00,5.0
96303,Local-M,KOPR,DI,06:31:00,06:34:00,1.0,1.220182846316476,1900-01-01 06:31:00,1900-01-01 06:34:00,3.0
96303,Local-M,DI,THK,06:34:00,06:38:00,1.0,1.4090482190996862,1900-01-01 06:34:00,1900-01-01 06:38:00,4.0
96303,Local-M,THK,KYN,06:38:00,06:45:00,1.0,3.510173529632634,1900-01-01 06:38:00,1900-01-01 06:45:00,7.0
96303,Local-M,KYN,VLDI,06:45:00,06:49:00,1.0,2.117105084953203,1900-01-01 06:45:00,1900-01-01 06:49:00,4.0
96303,Local-M,VLDI,ULNR,06:49:00,06:52:00,1.0,1.947288606585701,1900-01-01 06:49:00,1900-01-01 06:52:00,3.0
96303,Local-M,ULNR,ABH,06:52:00,06:58:00,1.0,2.3991518728163377,1900-01-01 06:52:00,1900-01-01 06:58:00,6.0
96304,Local-M,ABH,ULNR,04:08:00,04:13:00,1.0,2.3991518728163377,1900-01-01 04:08:00,1900-01-01 04:13:00,5.0
96304,Local-M,ULNR,VLDI,04:13:00,04:16:00,1.0,1.947288606585701,1900-01-01 04:13:00,1900-01-01 04:16:00,3.0
96304,Local-M,VLDI,KYN,04:16:00,04:21:00,1.0,2.117105084953203,1900-01-01 04:16:00,1900-01-01 04:21:00,5.0
96304,Local-M,KYN,THK,04:21:00,04:28:00,1.0,3.510173529632634,1900-01-01 04:21:00,1900-01-01 04:28:00,7.0
96304,Local-M,THK,DI,04:28:00,04:31:00,1.0,1.4090482190996862,1900-01-01 04:28:00,1900-01-01 04:31:00,3.0
96304,Local-M,DI,KOPR,04:31:00,04:34:00,1.0,1.220182846316476,1900-01-01 04:31:00,1900-01-01 04:34:00,3.0
96304,Local-M,KOPR,DIVA,04:34:00,04:39:00,1.0,4.555570225653277,1900-01-01 04:34:00,1900-01-01 04:39:00,5.0
96304,Local-M,DIVA,MBQ,04:39:00,04:43:00,1.0,1.9685697337077408,1900-01-01 04:39:00,1900-01-01 04:43:00,4.0
96304,Local-M,MBQ,KLVA,04:43:00,04:49:00,1.0,2.7662356287588663,1900-01-01 04:43:00,1900-01-01 04:49:00,6.0
96304,Local-M,KLVA,TNA,04:49:00,04:54:00,1.0,2.600295463792782,1900-01-01 04:49:00,1900-01-01 04:54:00,5.0
96304,Local-M,TNA,MLND,04:54:00,04:58:00,1.0,2.447293834913083,1900-01-01 04:54:00,1900-01-01 04:58:00,4.0
96304,Local-M,MLND,NHU,04:58:00,05:01:00,1.0,2.244237224391905,1900-01-01 04:58:00,1900-01-01 05:01:00,3.0
96304,Local-M,NHU,BND,05:01:00,05:04:00,1.0,1.7202129703797415,1900-01-01 05:01:00,1900-01-01 05:04:00,3.0
96304,Local-M,BND,KJMG,05:04:00,05:07:00,1.0,1.8158794735791883,1900-01-01 05:04:00,1900-01-01 05:07:00,3.0
96304,Local-M,KJMG,VK,05:07:00,05:10:00,1.0,1.8039176035731728,1900-01-01 05:07:00,1900-01-01 05:10:00,3.0
96304,Local-M,VK,GC,05:10:00,05:14:00,1.0,3.5547276053598265,1900-01-01 05:10:00,1900-01-01 05:14:00,4.0
96304,Local-M,GC,VVH,05:14:00,05:17:00,1.0,1.4132065763454242,1900-01-01 05:14:00,1900-01-01 05:17:00,3.0
96304,Local-M,SIN,MTN,05:24:00,05:27:00,1.0,2.726147678107638,1900-01-01 05:24:00,1900-01-01 05:27:00,3.0
96304,Local-M,PR,CRD,05:34:00,05:37:00,1.0,1.7806676580068437,1900-01-01 05:34:00,1900-01-01 05:37:00,3.0
96304,Local-M,CRD,CHG,05:37:00,05:39:00,1.0,0.7684681452333291,1900-01-01 05:37:00,1900-01-01 05:39:00,2.0
96304,Local-M,CHG,BY,05:39:00,05:41:00,1.0,1.095585433300205,1900-01-01 05:39:00,1900-01-01 05:41:00,2.0
96304,Local-M,BY,SNRD,05:41:00,05:44:00,1.0,1.7663622536714676,1900-01-01 05:41:00,1900-01-01 05:44:00,3.0
96304,Local-M,SNRD,MSD,05:44:00,05:47:00,1.0,1.110581263318117,1900-01-01 05:44:00,1900-01-01 05:47:00,3.0
96305,Local-M,MSD,SNRD,05:43:00,05:45:00,1.0,1.110581263318117,1900-01-01 05:43:00,1900-01-01 05:45:00,2.0
96305,Local-M,SNRD,BY,05:45:00,05:48:00,1.0,1.7663622536714676,1900-01-01 05:45:00,1900-01-01 05:48:00,3.0
96305,Local-M,BY,CHG,05:48:00,05:50:00,1.0,1.095585433300205,1900-01-01 05:48:00,1900-01-01 05:50:00,2.0
96305,Local-M,CHG,CRD,05:50:00,05:52:00,1.0,0.7684681452333291,1900-01-01 05:50:00,1900-01-01 05:52:00,2.0
96305,Local-M,CRD,PR,05:52:00,05:55:00,1.0,1.7806676580068437,1900-01-01 05:52:00,1900-01-01 05:55:00,3.0
96305,Local-M,MTN,SIN,06:01:00,06:04:00,1.0,2.726147678107638,1900-01-01 06:01:00,1900-01-01 06:04:00,3.0
96305,Local-M,VVH,GC,06:11:00,06:14:00,1.0,1.4132065763454242,1900-01-01 06:11:00,1900-01-01 06:14:00,3.0
96305,Local-M,GC,VK,06:14:00,06:18:00,1.0,3.5547276053598265,1900-01-01 06:14:00,1900-01-01 06:18:00,4.0
96305,Local-M,VK,KJMG,06:18:00,06:21:00,1.0,1.8039176035731728,1900-01-01 06:18:00,1900-01-01 06:21:00,3.0
96305,Local-M,KJMG,BND,06:21:00,06:24:00,1.0,1.8158794735791883,1900-01-01 06:21:00,1900-01-01 06:24:00,3.0
96305,Local-M,BND,NHU,06:24:00,06:27:00,1.0,1.7202129703797415,1900-01-01 06:24:00,1900-01-01 06:27:00,3.0
96305,Local-M,NHU,MLND,06:27:00,06:30:00,1.0,2.244237224391905,1900-01-01 06:27:00,1900-01-01 06:30:00,3.0
96305,Local-M,MLND,TNA,06:30:00,06:35:00,1.0,2.447293834913083,1900-01-01 06:30:00,1900-01-01 06:35:00,5.0
96305,Local-M,TNA,KLVA,06:35:00,06:40:00,1.0,2.600295463792782,1900-01-01 06:35:00,1900-01-01 06:40:00,5.0
96305,Local-M,KLVA,MBQ,06:40:00,06:46:00,1.0,2.7662356287588663,1900-01-01 06:40:00,1900-01-01 06:46:00,6.0
96305,Local-M,MBQ,DIVA,06:46:00,06:50:00,1.0,1.9685697337077408,1900-01-01 06:46:00,1900-01-01 06:50:00,4.0
96305,Local-M,DIVA,KOPR,06:50:00,06:55:00,1.0,4.555570225653277,1900-01-01 06:50:00,1900-01-01 06:55:00,5.0
96305,Local-M,KOPR,DI,06:55:00,06:59:00,1.0,1.220182846316476,1900-01-01 06:55:00,1900-01-01 06:59:00,4.0
96305,Local-M,DI,THK,06:59:00,07:03:00,1.0,1.4090482190996862,1900-01-01 06:59:00,1900-01-01 07:03:00,4.0
96305,Local-M,THK,KYN,07:03:00,07:09:00,1.0,3.510173529632634,1900-01-01 07:03:00,1900-01-01 07:09:00,6.0
96305,Local-M,KYN,VLDI,07:09:00,07:13:00,1.0,2.117105084953203,1900-01-01 07:09:00,1900-01-01 07:13:00,4.0
96305,Local-M,VLDI,ULNR,07:13:00,07:16:00,1.0,1.947288606585701,1900-01-01 07:13:00,1900-01-01 07:16:00,3.0
96305,Local-M,ULNR,ABH,07:16:00,07:23:00,1.0,2.3991518728163377,1900-01-01 07:16:00,1900-01-01 07:23:00,7.0
96306,Local-M,ABH,ULNR,04:55:00,05:00:00,1.0,2.3991518728163377,1900-01-01 04:55:00,1900-01-01 05:00:00,5.0
96306,Local-M,ULNR,VLDI,05:00:00,05:03:00,1.0,1.947288606585701,1900-01-01 05:00:00,1900-01-01 05:03:00,3.0
96306,Local-M,VLDI,KYN,05:03:00,05:09:00,1.0,2.117105084953203,1900-01-01 05:03:00,1900-01-01 05:09:00,6.0
96306,Local-M,KYN,THK,05:09:00,05:14:00,1.0,3.510173529632634,1900-01-01 05:09:00,1900-01-01 05:14:00,5.0
96306,Local-M,THK,DI,05:14:00,05:17:00,1.0,1.4090482190996862,1900-01-01 05:14:00,1900-01-01 05:17:00,3.0
96306,Local-M,DI,KOPR,05:17:00,05:20:00,1.0,1.220182846316476,1900-01-01 05:17:00,1900-01-01 05:20:00,3.0
96306,Local-M,KOPR,DIVA,05:20:00,05:25:00,1.0,4.555570225653277,1900-01-01 05:20:00,1900-01-01 05:25:00,5.0
96306,Local-M,DIVA,MBQ,05:25:00,05:29:00,1.0,1.9685697337077408,1900-01-01 05:25:00,1900-01-01 05:29:00,4.0
96306,Local-M,MBQ,KLVA,05:29:00,05:35:00,1.0,2.7662356287588663,1900-01-01 05:29:00,1900-01-01 05:35:00,6.0
96306,Local-M,KLVA,TNA,05:35:00,05:40:00,1.0,2.600295463792782,1900-01-01 05:35:00,1900-01-01 05:40:00,5.0
96306,Local-M,TNA,MLND,05:40:00,05:45:00,1.0,2.447293834913083,1900-01-01 05:40:00,1900-01-01 05:45:00,5.0
96306,Local-M,MLND,NHU,05:45:00,05:48:00,1.0,2.244237224391905,1900-01-01 05:45:00,1900-01-01 05:48:00,3.0
96306,Local-M,NHU,BND,05:48:00,05:51:00,1.0,1.7202129703797415,1900-01-01 05:48:00,1900-01-01 05:51:00,3.0
96306,Local-M,BND,KJMG,05:51:00,05:54:00,1.0,1.8158794735791883,1900-01-01 05:51:00,1900-01-01 05:54:00,3.0
96306,Local-M,KJMG,VK,05:54:00,05:57:00,1.0,1.8039176035731728,1900-01-01 05:54:00,1900-01-01 05:57:00,3.0
96306,Local-M,VK,GC,05:57:00,06:01:00,1.0,3.5547276053598265,1900-01-01 05:57:00,1900-01-01 06:01:00,4.0
96306,Local-M,GC,VVH,06:01:00,06:04:00,1.0,1.4132065763454242,1900-01-01 06:01:00,1900-01-01 06:04:00,3.0
96306,Local-M,SIN,MTN,06:11:00,06:14:00,1.0,2.726147678107638,1900-01-01 06:11:00,1900-01-01 06:14:00,3.0
96306,Local-M,PR,CRD,06:21:00,06:24:00,1.0,1.7806676580068437,1900-01-01 06:21:00,1900-01-01 06:24:00,3.0
96306,Local-M,CRD,CHG,06:24:00,06:26:00,1.0,0.7684681452333291,1900-01-01 06:24:00,1900-01-01 06:26:00,2.0
96306,Local-M,CHG,BY,06:26:00,06:28:00,1.0,1.095585433300205,1900-01-01 06:26:00,1900-01-01 06:28:00,2.0
96306,Local-M,BY,SNRD,06:28:00,06:31:00,1.0,1.7663622536714676,1900-01-01 06:28:00,1900-01-01 06:31:00,3.0
96306,Local-M,SNRD,MSD,06:31:00,06:34:00,1.0,1.110581263318117,1900-01-01 06:31:00,1900-01-01 06:34:00,3.0
96307,Local-M,VVH,GC,06:49:00,06:52:00,1.0,1.4132065763454242,1900-01-01 06:49:00,1900-01-01 06:52:00,3.0
96307,Local-M,GC,VK,06:52:00,06:56:00,1.0,3.5547276053598265,1900-01-01 06:52:00,1900-01-01 06:56:00,4.0
96307,Local-M,VK,KJMG,06:56:00,06:59:00,1.0,1.8039176035731728,1900-01-01 06:56:00,1900-01-01 06:59:00,3.0
96307,Local-M,KJMG,BND,06:59:00,07:02:00,1.0,1.8158794735791883,1900-01-01 06:59:00,1900-01-01 07:02:00,3.0
96307,Local-M,BND,NHU,07:02:00,07:05:00,1.0,1.7202129703797415,1900-01-01 07:02:00,1900-01-01 07:05:00,3.0
96307,Local-M,NHU,MLND,07:05:00,07:08:00,1.0,2.244237224391905,1900-01-01 07:05:00,1900-01-01 07:08:00,3.0
96307,Local-M,MLND,TNA,07:08:00,07:12:00,1.0,2.447293834913083,1900-01-01 07:08:00,1900-01-01 07:12:00,4.0
96307,Local-M,TNA,KLVA,07:12:00,07:17:00,1.0,2.600295463792782,1900-01-01 07:12:00,1900-01-01 07:17:00,5.0
96307,Local-M,KLVA,MBQ,07:17:00,07:23:00,1.0,2.7662356287588663,1900-01-01 07:17:00,1900-01-01 07:23:00,6.0
96307,Local-M,MBQ,DIVA,07:23:00,07:27:00,1.0,1.9685697337077408,1900-01-01 07:23:00,1900-01-01 07:27:00,4.0
96307,Local-M,DIVA,KOPR,07:27:00,07:32:00,1.0,4.555570225653277,1900-01-01 07:27:00,1900-01-01 07:32:00,5.0
96307,Local-M,KOPR,DI,07:32:00,07:35:00,1.0,1.220182846316476,1900-01-01 07:32:00,1900-01-01 07:35:00,3.0
96307,Local-M,DI,THK,07:35:00,07:39:00,1.0,1.4090482190996862,1900-01-01 07:35:00,1900-01-01 07:39:00,4.0
96307,Local-M,THK,KYN,07:39:00,07:47:00,1.0,3.510173529632634,1900-01-01 07:39:00,1900-01-01 07:47:00,8.0
96307,Local-M,KYN,VLDI,07:47:00,07:51:00,1.0,2.117105084953203,1900-01-01 07:47:00,1900-01-01 07:51:00,4.0
96307,Local-M,VLDI,ULNR,07:51:00,07:54:00,1.0,1.947288606585701,1900-01-01 07:51:00,1900-01-01 07:54:00,3.0
96307,Local-M,ULNR,ABH,07:54:00,08:00:00,1.0,2.3991518728163377,1900-01-01 07:54:00,1900-01-01 08:00:00,6.0
96308,Local-M,ABH,ULNR,05:18:00,05:23:00,1.0,2.3991518728163377,1900-01-01 05:18:00,1900-01-01 05:23:00,5.0
