movement_id,train_number,day,from_station,to_station,entry_time,exit_time,train_id,section_id
1018,11030,1.0,KNHE,VDN,16:50:00,16:44:00,26,40
1019,11030,1.0,VDN,TGN,16:44:00,16:38:00,26,41
1020,11030,1.0,TGN,GRWD,16:40:00,16:35:00,26,42
1021,11030,1.0,DEHR,AKRD,16:29:00,16:25:00,26,45
1022,11030,1.0,AKRD,CCH,16:25:00,16:20:00,26,46
1023,11030,1.0,CCH,PMP,16:22:00,16:16:00,26,47
1024,11030,1.0,PMP,KSWD,16:16:00,16:12:00,26,48
1025,11030,1.0,KSWD,DAPD,16:12:00,16:05:00,26,49
1026,11030,1.0,DAPD,KK,16:05:00,16:01:00,26,50
1027,11030,1.0,KK,SVJR,16:01:00,15:53:00,26,51
1028,11030,1.0,SVJR,PUNE,15:55:00,15:40:00,26,52
1029,11035,1.0,DR,MTN,21:30:00,21:31:00,27,8
1030,11035,1.0,MTN,SIN,21:31:00,21:34:00,27,9
1031,11035,1.0,SIN,CLA,21:34:00,21:36:00,27,10
1032,11035,1.0,CLA,VVH,21:36:00,21:39:00,27,11
1033,11035,1.0,VVH,GC,21:39:00,21:40:00,27,12
1034,11035,1.0,GC,VK,21:40:00,21:43:00,27,13
1035,11035,1.0,BND,NHU,21:47:00,21:49:00,27,15
1036,11035,1.0,NHU,MLND,21:49:00,21:51:00,27,16
1037,11035,1.0,MLND,TNA,21:51:00,21:53:00,27,17
1038,11035,1.0,TNA,KLVA,21:53:00,21:56:00,27,18
1039,11035,1.0,KLVA,MBQ,21:56:00,22:00:00,27,19
1040,11035,1.0,MBQ,DIVA,22:00:00,22:02:00,27,20
1041,11035,1.0,DIVA,KOPR,22:02:00,22:06:00,27,21
1042,11035,1.0,KOPR,DI,22:06:00,22:08:00,27,22
1043,11035,1.0,DI,THK,22:08:00,22:09:00,27,23
1044,11035,1.0,THK,KYN,22:09:00,22:13:00,27,24
1045,11035,1.0,KYN,VLDI,22:15:00,22:18:00,27,25
1046,11035,1.0,VLDI,ULNR,22:18:00,22:20:00,27,26
1047,11035,1.0,ULNR,ABH,22:20:00,22:23:00,27,27
1048,11035,1.0,ABH,BUD,22:23:00,22:32:00,27,28
1049,11035,1.0,BUD,VGI,22:32:00,22:44:00,27,29
1050,11035,1.0,VGI,SHLU,22:44:00,22:49:00,27,30
1051,11035,1.0,SHLU,NRL,22:49:00,22:53:00,27,31
1052,11035,1.0,NRL,BVS,22:53:00,23:01:00,27,32
1053,11035,1.0,BVS,KJT,23:01:00,23:08:00,27,33
1054,11035,1.0,KJT,PDI,23:10:00,23:14:00,27,34
1055,11035,1.0,PDI,KAD,23:14:00,23:47:00,27,35
1056,11035,1.0,KAD,LNL,23:47:00,23:53:00,27,36
1057,11035,2.0,MVL,KMST,00:02:00,00:11:00,27,38
1058,11035,2.0,KMST,KNHE,00:11:00,00:16:00,27,39
1059,11035,2.0,KNHE,VDN,00:16:00,00:21:00,27,40
1060,11035,2.0,VDN,TGN,00:21:00,00:25:00,27,41
1061,11035,2.0,TGN,GRWD,00:25:00,00:28:00,27,42
1062,11035,2.0,DEHR,AKRD,00:35:00,00:40:00,27,45
1063,11035,2.0,AKRD,CCH,00:40:00,00:43:00,27,46
1064,11035,2.0,CCH,PMP,00:43:00,00:45:00,27,47
1065,11035,2.0,PMP,KSWD,00:45:00,00:48:00,27,48
1066,11035,2.0,KSWD,DAPD,00:48:00,00:51:00,27,49
1067,11035,2.0,DAPD,KK,00:51:00,00:53:00,27,50
1068,11035,2.0,KK,SVJR,00:53:00,00:57:00,27,51
1069,11035,2.0,SVJR,PUNE,00:57:00,01:00:00,27,52
1070,11036,2.0,DR,MTN,None,05:48:00,28,8
1071,11036,2.0,MTN,SIN,05:48:00,05:44:00,28,9
1072,11036,2.0,SIN,CLA,05:44:00,05:41:00,28,10
1073,11036,2.0,CLA,VVH,05:41:00,05:38:00,28,11
1074,11036,2.0,VVH,GC,05:38:00,05:37:00,28,12
1075,11036,2.0,GC,VK,05:37:00,05:32:00,28,13
1076,11036,2.0,BND,NHU,05:28:00,05:26:00,28,15
1077,11036,2.0,NHU,MLND,05:26:00,05:23:00,28,16
1078,11036,2.0,MLND,TNA,05:23:00,05:20:00,28,17
1079,11036,2.0,TNA,KLVA,05:20:00,05:17:00,28,18
1080,11036,2.0,KLVA,MBQ,05:17:00,05:11:00,28,19
1081,11036,2.0,MBQ,DIVA,05:11:00,05:08:00,28,20
1082,11036,2.0,DIVA,KOPR,05:08:00,05:03:00,28,21
1083,11036,2.0,KOPR,DI,05:03:00,05:01:00,28,22
1084,11036,2.0,DI,THK,05:01:00,04:59:00,28,23
1085,11036,2.0,THK,KYN,04:59:00,04:54:00,28,24
1086,11036,2.0,KYN,VLDI,04:55:00,04:52:00,28,25
1087,11036,2.0,VLDI,ULNR,04:52:00,04:49:00,28,26
1088,11036,2.0,ULNR,ABH,04:49:00,04:46:00,28,27
1089,11036,2.0,ABH,BUD,04:46:00,04:37:00,28,28
1090,11036,2.0,BUD,VGI,04:37:00,04:24:00,28,29
1091,11036,2.0,VGI,SHLU,04:24:00,04:19:00,28,30
1092,11036,2.0,SHLU,NRL,04:19:00,04:14:00,28,31
1093,11036,2.0,NRL,BVS,04:14:00,04:06:00,28,32
1094,11036,2.0,BVS,KJT,04:06:00,03:58:00,28,33
1095,11036,2.0,KJT,PDI,03:58:00,03:55:00,28,34
1096,11036,2.0,PDI,KAD,03:55:00,03:29:00,28,35
1097,11036,2.0,KAD,LNL,03:29:00,03:24:00,28,36
1098,11036,2.0,LNL,MVL,03:25:00,03:16:00,28,37
1099,11036,2.0,MVL,KMST,03:16:00,03:08:00,28,38
1100,11036,2.0,KMST,KNHE,03:08:00,03:03:00,28,39
1101,11036,2.0,KNHE,VDN,03:03:00,02:58:00,28,40
1102,11036,2.0,VDN,TGN,02:58:00,02:54:00,28,41
1103,11036,2.0,TGN,GRWD,02:54:00,02:51:00,28,42
1104,11036,2.0,DEHR,AKRD,02:44:00,02:40:00,28,45
1105,11036,2.0,AKRD,CCH,02:40:00,02:36:00,28,46
1106,11036,2.0,CCH,PMP,02:36:00,02:34:00,28,47
1107,11036,2.0,PMP,KSWD,02:34:00,02:32:00,28,48
1108,11036,2.0,KSWD,DAPD,02:32:00,02:28:00,28,49
1109,11036,2.0,DAPD,KK,02:28:00,02:26:00,28,50
1110,11036,2.0,KK,SVJR,02:26:00,02:22:00,28,51
1111,11036,2.0,SVJR,PUNE,02:22:00,02:10:00,28,52
1112,11041,1.0,CSMT,MSD,14:00:00,14:01:00,29,1
1113,11041,1.0,MSD,SNRD,14:01:00,14:03:00,29,2
1114,11041,1.0,SNRD,BY,14:03:00,14:05:00,29,3
1115,11041,1.0,CRD,PR,14:08:00,14:10:00,29,6
1116,11041,1.0,PR,DR,14:10:00,14:12:00,29,7
1117,11041,1.0,DR,MTN,14:15:00,14:16:00,29,8
1118,11041,1.0,MTN,SIN,14:16:00,14:19:00,29,9
1119,11041,1.0,SIN,CLA,14:19:00,14:21:00,29,10
1120,11041,1.0,CLA,VVH,14:21:00,14:23:00,29,11
1121,11041,1.0,VVH,GC,14:23:00,14:25:00,29,12
1122,11041,1.0,GC,VK,14:25:00,14:28:00,29,13
1123,11041,1.0,BND,NHU,14:31:00,14:33:00,29,15
1124,11041,1.0,NHU,MLND,14:33:00,14:35:00,29,16
1125,11041,1.0,MLND,TNA,14:35:00,14:38:00,29,17
1126,11041,1.0,TNA,KLVA,14:40:00,14:43:00,29,18
1127,11041,1.0,KLVA,MBQ,14:43:00,14:47:00,29,19
1128,11041,1.0,MBQ,DIVA,14:47:00,14:50:00,29,20
1129,11041,1.0,DIVA,KOPR,14:50:00,14:54:00,29,21
1130,11041,1.0,KOPR,DI,14:54:00,14:55:00,29,22
1131,11041,1.0,DI,THK,14:55:00,14:57:00,29,23
1132,11041,1.0,THK,KYN,14:57:00,15:00:00,29,24
1133,11041,1.0,KYN,VLDI,15:05:00,15:07:00,29,25
1134,11041,1.0,VLDI,ULNR,15:07:00,15:09:00,29,26
1135,11041,1.0,ULNR,ABH,15:09:00,15:11:00,29,27
1136,11041,1.0,ABH,BUD,15:11:00,15:18:00,29,28
1137,11041,1.0,BUD,VGI,15:18:00,15:29:00,29,29
1138,11041,1.0,VGI,SHLU,15:29:00,15:32:00,29,30
1139,11041,1.0,SHLU,NRL,15:32:00,15:36:00,29,31
1140,11041,1.0,NRL,BVS,15:36:00,15:42:00,29,32
1141,11041,1.0,BVS,KJT,15:42:00,15:48:00,29,33
1142,11041,1.0,KJT,PDI,15:50:00,15:55:00,29,34
1143,11041,1.0,PDI,KAD,15:55:00,16:31:00,29,35
1144,11041,1.0,KAD,LNL,16:31:00,16:38:00,29,36
1145,11041,1.0,LNL,MVL,16:40:00,16:46:00,29,37
1146,11041,1.0,MVL,KMST,16:46:00,16:53:00,29,38
1147,11041,1.0,KMST,KNHE,16:53:00,16:56:00,29,39
1148,11041,1.0,KNHE,VDN,16:56:00,17:00:00,29,40
1149,11041,1.0,VDN,TGN,17:00:00,17:03:00,29,41
1150,11041,1.0,TGN,GRWD,17:03:00,17:06:00,29,42
1151,11041,1.0,DEHR,AKRD,17:11:00,17:15:00,29,45
1152,11041,1.0,AKRD,CCH,17:15:00,17:17:00,29,46
1153,11041,1.0,CCH,PMP,17:17:00,17:19:00,29,47
1154,11041,1.0,PMP,KSWD,17:19:00,17:21:00,29,48
1155,11041,1.0,KSWD,DAPD,17:21:00,17:24:00,29,49
1156,11041,1.0,DAPD,KK,17:24:00,17:26:00,29,50
1157,11041,1.0,KK,SVJR,17:28:00,17:47:00,29,51
1158,11041,1.0,SVJR,PUNE,17:47:00,18:00:00,29,52
1159,11042,2.0,CSMT,MSD,None,13:41:00,30,1
1160,11042,2.0,MSD,SNRD,13:41:00,13:37:00,30,2
1161,11042,2.0,SNRD,BY,13:37:00,13:31:00,30,3
1162,11042,2.0,CRD,PR,13:25:00,13:18:00,30,6
1163,11042,2.0,PR,DR,13:18:00,13:14:00,30,7
1164,11042,2.0,DR,MTN,13:15:00,13:13:00,30,8
1165,11042,2.0,MTN,SIN,13:13:00,13:10:00,30,9
1166,11042,2.0,SIN,CLA,13:10:00,13:06:00,30,10
1167,11042,2.0,CLA,VVH,13:06:00,13:03:00,30,11
1168,11042,2.0,VVH,GC,13:03:00,13:02:00,30,12
1169,11042,2.0,GC,VK,13:02:00,12:57:00,30,13
1170,11042,2.0,BND,NHU,12:53:00,12:51:00,30,15
1171,11042,2.0,NHU,MLND,12:51:00,12:48:00,30,16
1172,11042,2.0,MLND,TNA,12:48:00,12:44:00,30,17
1173,11042,2.0,TNA,KLVA,12:45:00,12:41:00,30,18
1174,11042,2.0,KLVA,MBQ,12:41:00,12:37:00,30,19
1175,11042,2.0,MBQ,DIVA,12:37:00,12:35:00,30,20
1176,11042,2.0,DIVA,KOPR,12:35:00,12:31:00,30,21
1177,11042,2.0,KOPR,DI,12:31:00,12:30:00,30,22
1178,11042,2.0,DI,THK,12:30:00,12:28:00,30,23
1179,11042,2.0,THK,KYN,12:28:00,12:24:00,30,24
1180,11042,2.0,KYN,VLDI,12:25:00,12:22:00,30,25
1181,11042,2.0,VLDI,ULNR,12:22:00,12:20:00,30,26
1182,11042,2.0,ULNR,ABH,12:20:00,12:16:00,30,27
1183,11042,2.0,ABH,BUD,12:16:00,12:06:00,30,28
1184,11042,2.0,BUD,VGI,12:06:00,11:52:00,30,29
1185,11042,2.0,VGI,SHLU,11:52:00,11:46:00,30,30
1186,11042,2.0,SHLU,NRL,11:46:00,11:41:00,30,31
1187,11042,2.0,NRL,BVS,11:41:00,11:32:00,30,32
1188,11042,2.0,BVS,KJT,11:32:00,11:22:00,30,33
1189,11042,2.0,KJT,PDI,11:22:00,11:18:00,30,34
1190,11042,2.0,PDI,KAD,11:18:00,10:50:00,30,35
1191,11042,2.0,KAD,LNL,10:50:00,10:44:00,30,36
1192,11042,2.0,LNL,MVL,10:45:00,10:37:00,30,37
1193,11042,2.0,MVL,KMST,10:37:00,10:28:00,30,38
1194,11042,2.0,KMST,KNHE,10:28:00,10:23:00,30,39
1195,11042,2.0,KNHE,VDN,10:23:00,10:18:00,30,40
1196,11042,2.0,VDN,TGN,10:18:00,10:14:00,30,41
1197,11042,2.0,TGN,GRWD,10:14:00,10:11:00,30,42
1198,11042,2.0,DEHR,AKRD,10:04:00,09:59:00,30,45
1199,11042,2.0,AKRD,CCH,09:59:00,09:56:00,30,46
1200,11042,2.0,CCH,PMP,09:56:00,09:53:00,30,47
1201,11042,2.0,PMP,KSWD,09:53:00,09:51:00,30,48
1202,11042,2.0,KSWD,DAPD,09:51:00,09:47:00,30,49
1203,11042,2.0,DAPD,KK,09:47:00,09:44:00,30,50
1204,11042,2.0,KK,SVJR,09:45:00,09:39:00,30,51
1205,11042,2.0,SVJR,PUNE,09:39:00,09:30:00,30,52
1206,11043,1.0,VVH,GC,00:16:00,00:18:00,31,12
1207,11043,1.0,GC,VK,00:18:00,00:21:00,31,13
1208,11043,1.0,BND,NHU,00:25:00,00:27:00,31,15
1209,11043,1.0,NHU,MLND,00:27:00,00:29:00,31,16
1210,11043,1.0,MLND,TNA,00:29:00,00:33:00,31,17
1211,11043,1.0,DIVA,KOPR,00:46:00,00:51:00,31,21
1212,11043,1.0,KOPR,DI,00:51:00,00:53:00,31,22
1213,11043,1.0,DI,THK,00:53:00,00:54:00,31,23
1214,11043,1.0,THK,KYN,00:54:00,00:58:00,31,24
1215,11043,1.0,KYN,VLDI,01:00:00,01:03:00,31,25
1216,11043,1.0,VLDI,ULNR,01:03:00,01:05:00,31,26
1217,11043,1.0,ULNR,ABH,01:05:00,01:09:00,31,27
1218,11043,1.0,ABH,BUD,01:09:00,01:18:00,31,28
1219,11043,1.0,BUD,VGI,01:18:00,01:32:00,31,29
1220,11043,1.0,VGI,SHLU,01:32:00,01:37:00,31,30
1221,11043,1.0,SHLU,NRL,01:37:00,01:42:00,31,31
1222,11043,1.0,NRL,BVS,01:42:00,01:51:00,31,32
1223,11043,1.0,BVS,KJT,01:51:00,01:58:00,31,33
1224,11043,1.0,KJT,PDI,02:00:00,02:05:00,31,34
1225,11043,1.0,PDI,KAD,02:05:00,02:37:00,31,35
1226,11043,1.0,KAD,LNL,02:37:00,02:43:00,31,36
1227,11043,1.0,LNL,MVL,02:45:00,02:53:00,31,37
1228,11043,1.0,MVL,KMST,02:53:00,03:03:00,31,38
1229,11043,1.0,KMST,KNHE,03:03:00,03:08:00,31,39
1230,11043,1.0,KNHE,VDN,03:08:00,03:13:00,31,40
1231,11043,1.0,VDN,TGN,03:13:00,03:18:00,31,41
1232,11043,1.0,TGN,GRWD,03:18:00,03:21:00,31,42
1233,11043,1.0,DEHR,AKRD,03:28:00,03:34:00,31,45
1234,11043,1.0,AKRD,CCH,03:34:00,03:37:00,31,46
1235,11043,1.0,CCH,PMP,03:37:00,03:40:00,31,47
1236,11043,1.0,PMP,KSWD,03:40:00,03:42:00,31,48
1237,11043,1.0,KSWD,DAPD,03:42:00,03:46:00,31,49
1238,11043,1.0,DAPD,KK,03:46:00,03:49:00,31,50
1239,11043,1.0,KK,SVJR,03:49:00,03:53:00,31,51
1240,11043,1.0,SVJR,PUNE,03:53:00,03:55:00,31,52
1241,11044,3.0,VVH,GC,05:39:00,05:36:00,32,12
1242,11044,3.0,GC,VK,05:36:00,05:28:00,32,13
1243,11044,3.0,BND,NHU,05:19:00,05:16:00,32,15
1244,11044,3.0,NHU,MLND,05:16:00,05:11:00,32,16
1245,11044,3.0,MLND,TNA,05:11:00,05:03:00,32,17
1246,11044,3.0,DIVA,KOPR,04:57:00,04:54:00,32,21
1247,11044,3.0,KOPR,DI,04:54:00,04:53:00,32,22
1248,11044,3.0,DI,THK,04:53:00,04:52:00,32,23
1249,11044,3.0,THK,KYN,04:52:00,04:49:00,32,24
1250,11044,3.0,KYN,VLDI,04:50:00,04:47:00,32,25
1251,11044,3.0,VLDI,ULNR,04:47:00,04:45:00,32,26
1252,11044,3.0,ULNR,ABH,04:45:00,04:42:00,32,27
1253,11044,3.0,ABH,BUD,04:42:00,04:32:00,32,28
1254,11044,3.0,BUD,VGI,04:32:00,04:18:00,32,29
1255,11044,3.0,VGI,SHLU,04:18:00,04:13:00,32,30
1256,11044,3.0,SHLU,NRL,04:13:00,04:08:00,32,31
1257,11044,3.0,NRL,BVS,04:08:00,03:59:00,32,32
1258,11044,3.0,BVS,KJT,03:59:00,03:50:00,32,33
1259,11044,3.0,KJT,PDI,03:50:00,03:47:00,32,34
1260,11044,3.0,PDI,KAD,03:47:00,03:20:00,32,35
1261,11044,3.0,KAD,LNL,03:20:00,03:14:00,32,36
1262,11044,3.0,LNL,MVL,03:15:00,03:06:00,32,37
1263,11044,3.0,MVL,KMST,03:06:00,02:57:00,32,38
1264,11044,3.0,KMST,KNHE,02:57:00,02:52:00,32,39
1265,11044,3.0,KNHE,VDN,02:52:00,02:46:00,32,40
1266,11044,3.0,VDN,TGN,02:46:00,02:42:00,32,41
1267,11044,3.0,TGN,GRWD,02:42:00,02:39:00,32,42
1268,11044,3.0,DEHR,AKRD,02:32:00,02:26:00,32,45
1269,11044,3.0,AKRD,CCH,02:26:00,02:23:00,32,46
1270,11044,3.0,CCH,PMP,02:23:00,02:20:00,32,47
1271,11044,3.0,PMP,KSWD,02:20:00,02:18:00,32,48
1272,11044,3.0,KSWD,DAPD,02:18:00,02:14:00,32,49
1273,11044,3.0,DAPD,KK,02:14:00,02:12:00,32,50
1274,11044,3.0,KK,SVJR,02:12:00,02:08:00,32,51
1275,11044,3.0,SVJR,PUNE,02:08:00,02:00:00,32,52
1276,11049,2.0,KOPR,DI,04:48:00,04:56:00,33,22
1277,11049,2.0,DI,THK,04:56:00,04:58:00,33,23
1278,11049,2.0,THK,KYN,04:58:00,05:15:00,33,24
1279,11049,2.0,KYN,VLDI,05:20:00,05:22:00,33,25
1280,11049,2.0,VLDI,ULNR,05:22:00,05:24:00,33,26
1281,11049,2.0,ULNR,ABH,05:24:00,05:26:00,33,27
1282,11049,2.0,ABH,BUD,05:26:00,05:33:00,33,28
1283,11049,2.0,BUD,VGI,05:33:00,05:43:00,33,29
1284,11049,2.0,VGI,SHLU,05:43:00,05:47:00,33,30
1285,11049,2.0,SHLU,NRL,05:47:00,05:51:00,33,31
1286,11049,2.0,NRL,BVS,05:51:00,05:57:00,33,32
1287,11049,2.0,BVS,KJT,05:57:00,06:03:00,33,33
1288,11049,2.0,KJT,PDI,06:05:00,06:10:00,33,34
1289,11049,2.0,PDI,KAD,06:10:00,06:46:00,33,35
1290,11049,2.0,KAD,LNL,06:46:00,06:53:00,33,36
1291,11049,2.0,LNL,MVL,06:55:00,07:02:00,33,37
1292,11049,2.0,MVL,KMST,07:02:00,07:11:00,33,38
1293,11049,2.0,KMST,KNHE,07:11:00,07:16:00,33,39
1294,11049,2.0,KNHE,VDN,07:16:00,07:21:00,33,40
1295,11049,2.0,VDN,TGN,07:21:00,07:25:00,33,41
1296,11049,2.0,TGN,GRWD,07:25:00,07:28:00,33,42
1297,11049,2.0,DEHR,AKRD,07:35:00,07:40:00,33,45
1298,11049,2.0,AKRD,CCH,07:40:00,07:43:00,33,46
1299,11049,2.0,CCH,PMP,07:43:00,07:46:00,33,47
1300,11049,2.0,PMP,KSWD,07:46:00,07:48:00,33,48
1301,11049,2.0,KSWD,DAPD,07:48:00,07:52:00,33,49
1302,11049,2.0,DAPD,KK,07:52:00,07:54:00,33,50
1303,11049,2.0,KK,SVJR,07:54:00,07:58:00,33,51
1304,11049,2.0,SVJR,PUNE,07:58:00,08:00:00,33,52
1305,11050,1.0,KOPR,DI,22:34:00,22:30:00,34,22
1306,11050,1.0,DI,THK,22:30:00,22:28:00,34,23
1307,11050,1.0,THK,KYN,22:28:00,22:20:00,34,24
1308,11050,1.0,KYN,VLDI,22:25:00,22:18:00,34,25
1309,11050,1.0,VLDI,ULNR,22:18:00,22:16:00,34,26
1310,11050,1.0,ULNR,ABH,22:16:00,22:14:00,34,27
1311,11050,1.0,ABH,BUD,22:14:00,22:05:00,34,28
1312,11050,1.0,BUD,VGI,22:05:00,21:54:00,34,29
1313,11050,1.0,VGI,SHLU,21:54:00,21:49:00,34,30
1314,11050,1.0,SHLU,NRL,21:49:00,21:45:00,34,31
1315,11050,1.0,NRL,BVS,21:45:00,21:38:00,34,32
1316,11050,1.0,BVS,KJT,21:38:00,21:28:00,34,33
1317,11050,1.0,KJT,PDI,21:30:00,21:21:00,34,34
1318,11050,1.0,PDI,KAD,21:21:00,20:51:00,34,35
1319,11050,1.0,KAD,LNL,20:51:00,20:43:00,34,36
1320,11050,1.0,LNL,MVL,20:45:00,20:37:00,34,37
1321,11050,1.0,MVL,KMST,20:37:00,20:30:00,34,38
1322,11050,1.0,KMST,KNHE,20:30:00,20:26:00,34,39
1323,11050,1.0,KNHE,VDN,20:26:00,20:22:00,34,40
1324,11050,1.0,VDN,TGN,20:22:00,20:19:00,34,41
1325,11050,1.0,TGN,GRWD,20:19:00,20:16:00,34,42
1326,11050,1.0,DEHR,AKRD,20:11:00,20:06:00,34,45
1327,11050,1.0,AKRD,CCH,20:06:00,20:04:00,34,46
1328,11050,1.0,CCH,PMP,20:04:00,20:02:00,34,47
1329,11050,1.0,PMP,KSWD,20:02:00,20:00:00,34,48
1330,11050,1.0,KSWD,DAPD,20:00:00,19:57:00,34,49
1331,11050,1.0,DAPD,KK,19:57:00,19:55:00,34,50
1332,11050,1.0,KK,SVJR,19:55:00,19:52:00,34,51
1333,11050,1.0,SVJR,PUNE,19:52:00,19:40:00,34,52
1334,11087,2.0,KOPR,DI,01:11:00,01:21:00,35,22
1335,11087,2.0,DI,THK,01:21:00,01:24:00,35,23
1336,11087,2.0,THK,KYN,01:24:00,01:45:00,35,24
1337,11087,2.0,KYN,VLDI,01:50:00,01:52:00,35,25
1338,11087,2.0,VLDI,ULNR,01:52:00,01:54:00,35,26
1339,11087,2.0,ULNR,ABH,01:54:00,01:56:00,35,27
1340,11087,2.0,ABH,BUD,01:56:00,02:02:00,35,28
1341,11087,2.0,BUD,VGI,02:02:00,02:11:00,35,29
1342,11087,2.0,VGI,SHLU,02:11:00,02:14:00,35,30
1343,11087,2.0,SHLU,NRL,02:14:00,02:18:00,35,31
1344,11087,2.0,NRL,BVS,02:18:00,02:23:00,35,32
1345,11087,2.0,BVS,KJT,02:23:00,02:28:00,35,33
1346,11087,2.0,KJT,PDI,02:30:00,02:36:00,35,34
1347,11087,2.0,PDI,KAD,02:36:00,03:16:00,35,35
1348,11087,2.0,KAD,LNL,03:16:00,03:23:00,35,36
1349,11087,2.0,LNL,MVL,03:25:00,03:31:00,35,37
1350,11087,2.0,MVL,KMST,03:31:00,03:39:00,35,38
1351,11087,2.0,KMST,KNHE,03:39:00,03:43:00,35,39
1352,11087,2.0,KNHE,VDN,03:43:00,03:47:00,35,40
1353,11087,2.0,VDN,TGN,03:47:00,03:50:00,35,41
1354,11087,2.0,TGN,GRWD,03:50:00,03:53:00,35,42
1355,11087,2.0,DEHR,AKRD,03:59:00,04:03:00,35,45
1356,11087,2.0,AKRD,CCH,04:03:00,04:06:00,35,46
1357,11087,2.0,CCH,PMP,04:06:00,04:08:00,35,47
1358,11087,2.0,PMP,KSWD,04:08:00,04:10:00,35,48
1359,11087,2.0,KSWD,DAPD,04:10:00,04:13:00,35,49
1360,11087,2.0,DAPD,KK,04:13:00,04:15:00,35,50
1361,11087,2.0,KK,SVJR,04:15:00,04:18:00,35,51
1362,11087,2.0,SVJR,PUNE,04:20:00,04:45:00,35,52
1363,11088,1.0,KOPR,DI,22:34:00,22:30:00,36,22
1364,11088,1.0,DI,THK,22:30:00,22:28:00,36,23
1365,11088,1.0,THK,KYN,22:28:00,22:20:00,36,24
1366,11088,1.0,KYN,VLDI,22:25:00,22:18:00,36,25
1367,11088,1.0,VLDI,ULNR,22:18:00,22:16:00,36,26
1368,11088,1.0,ULNR,ABH,22:16:00,22:13:00,36,27
1369,11088,1.0,ABH,BUD,22:13:00,22:05:00,36,28
1370,11088,1.0,BUD,VGI,22:05:00,21:53:00,36,29
1371,11088,1.0,VGI,SHLU,21:53:00,21:49:00,36,30
1372,11088,1.0,SHLU,NRL,21:49:00,21:45:00,36,31
1373,11088,1.0,NRL,BVS,21:45:00,21:37:00,36,32
1374,11088,1.0,BVS,KJT,21:37:00,21:28:00,36,33
1375,11088,1.0,KJT,PDI,21:30:00,21:23:00,36,34
1376,11088,1.0,PDI,KAD,21:23:00,20:51:00,36,35
1377,11088,1.0,KAD,LNL,20:51:00,20:43:00,36,36
1378,11088,1.0,LNL,MVL,20:45:00,20:37:00,36,37
1379,11088,1.0,MVL,KMST,20:37:00,20:30:00,36,38
1380,11088,1.0,KMST,KNHE,20:30:00,20:26:00,36,39
1381,11088,1.0,KNHE,VDN,20:26:00,20:22:00,36,40
1382,11088,1.0,VDN,TGN,20:22:00,20:19:00,36,41
1383,11088,1.0,TGN,GRWD,20:19:00,20:16:00,36,42
1384,11088,1.0,DEHR,AKRD,20:10:00,20:06:00,36,45
1385,11088,1.0,AKRD,CCH,20:06:00,20:04:00,36,46
1386,11088,1.0,CCH,PMP,20:04:00,20:02:00,36,47
1387,11088,1.0,PMP,KSWD,20:02:00,20:00:00,36,48
1388,11088,1.0,KSWD,DAPD,20:00:00,19:57:00,36,49
1389,11088,1.0,DAPD,KK,19:57:00,19:55:00,36,50
1390,11088,1.0,KK,SVJR,19:55:00,19:52:00,36,51
1391,11088,1.0,SVJR,PUNE,19:52:00,None,36,52
1392,11089,2.0,KOPR,DI,01:11:00,01:21:00,37,22
1393,11089,2.0,DI,THK,01:21:00,01:24:00,37,23
1394,11089,2.0,THK,KYN,01:24:00,01:45:00,37,24
1395,11089,2.0,KYN,VLDI,01:50:00,01:52:00,37,25
1396,11089,2.0,VLDI,ULNR,01:52:00,01:54:00,37,26
1397,11089,2.0,ULNR,ABH,01:54:00,01:56:00,37,27
1398,11089,2.0,ABH,BUD,01:56:00,02:02:00,37,28
1399,11089,2.0,BUD,VGI,02:02:00,02:11:00,37,29
1400,11089,2.0,VGI,SHLU,02:11:00,02:14:00,37,30
1401,11089,2.0,SHLU,NRL,02:14:00,02:18:00,37,31
1402,11089,2.0,NRL,BVS,02:18:00,02:23:00,37,32
1403,11089,2.0,BVS,KJT,02:23:00,02:28:00,37,33
1404,11089,2.0,KJT,PDI,02:30:00,02:36:00,37,34
1405,11089,2.0,PDI,KAD,02:36:00,03:16:00,37,35
1406,11089,2.0,KAD,LNL,03:16:00,03:23:00,37,36
1407,11089,2.0,LNL,MVL,03:25:00,03:31:00,37,37
1408,11089,2.0,MVL,KMST,03:31:00,03:39:00,37,38
1409,11089,2.0,KMST,KNHE,03:39:00,03:43:00,37,39
1410,11089,2.0,KNHE,VDN,03:43:00,03:47:00,37,40
1411,11089,2.0,VDN,TGN,03:47:00,03:50:00,37,41
1412,11089,2.0,TGN,GRWD,03:50:00,03:53:00,37,42
1413,11089,2.0,DEHR,AKRD,03:59:00,04:03:00,37,45
1414,11089,2.0,AKRD,CCH,04:03:00,04:06:00,37,46
1415,11089,2.0,CCH,PMP,04:06:00,04:08:00,37,47
1416,11089,2.0,PMP,KSWD,04:08:00,04:10:00,37,48
1417,11089,2.0,KSWD,DAPD,04:10:00,04:13:00,37,49
1418,11089,2.0,DAPD,KK,04:13:00,04:15:00,37,50
1419,11089,2.0,KK,SVJR,04:15:00,04:18:00,37,51
1420,11089,2.0,SVJR,PUNE,04:20:00,04:45:00,37,52
1421,11090,1.0,KOPR,DI,22:34:00,22:30:00,38,22
1422,11090,1.0,DI,THK,22:30:00,22:28:00,38,23
1423,11090,1.0,THK,KYN,22:28:00,22:20:00,38,24
